dispute_id,transaction_id,reason,opened_date,resolved_date,outcome
DSP0000007110,TXN0002013136,MERCHANT_DISPUTE,2024-05-15,2024-06-18,LOST
DSP0000007111,TXN0002013520,MERCHANT_DISPUTE,2023-07-12,2023-09-29,LOST
DSP0000007112,TXN0002013976,NOT_RECEIVED,2025-09-01,2025-11-26,WON
DSP0000007113,TXN0002013984,NOT_RECEIVED,2025-10-21,2025-10-28,WON
DSP0000007114,TXN0002014206,NOT_RECEIVED,2025-07-10,2025-08-07,LOST
DSP0000007115,TXN0002014499,UNAUTHORIZED_TRANSFER,2025-01-09,2025-02-24,LOST
DSP0000007116,TXN0002014848,ATM_CASH_NOT_RECEIVED,2025-01-13,,LOST
DSP0000007117,TXN0002015006,DUPLICATE,2023-10-30,2023-11-25,PENDING
DSP0000007118,TXN0002015073,NOT_RECEIVED,2023-12-20,2024-02-09,LOST
DSP0000007119,TXN0002015288,AMOUNT_INCORRECT,2024-12-31,2025-02-04,WON
DSP0000007120,TXN0002015395,DUPLICATE,2025-07-24,2025-08-20,PARTIAL
DSP0000007121,TXN0002015446,AMOUNT_INCORRECT,2025-09-20,2025-11-29,LOST
DSP0000007122,TXN0002016037,MERCHANT_DISPUTE,2025-11-08,2025-11-15,LOST
DSP0000007123,TXN0002016095,DUPLICATE,2026-02-15,2026-04-22,WON
DSP0000007124,TXN0002016189,SCAM_SUSPECTED,2023-06-30,2023-08-17,WON
DSP0000007125,TXN0002016259,FRAUD_SUSPECTED,2023-12-06,2024-02-03,WON
DSP0000007126,TXN0002016453,NOT_RECEIVED,2024-08-12,2024-08-19,WON
DSP0000007127,TXN0002016805,FRAUD_SUSPECTED,2024-02-15,2024-05-04,WON
DSP0000007128,TXN0002016969,AMOUNT_INCORRECT,2024-10-03,2024-11-23,WON
DSP0000007129,TXN0002017191,DUPLICATE,2025-12-09,2026-03-03,WON
DSP0000007130,TXN0002017771,DUPLICATE,2025-09-22,2025-10-30,LOST
DSP0000007131,TXN0002018690,MERCHANT_DISPUTE,2025-08-15,2025-09-18,WON
DSP0000007132,TXN0002018728,DUPLICATE,2025-09-22,2025-11-10,WON
DSP0000007133,TXN0002019141,DUPLICATE,2024-11-08,2025-01-06,WON
DSP0000007134,TXN0002019625,DUPLICATE,2025-06-14,2025-07-15,WON
DSP0000007135,TXN0002019630,MERCHANT_DISPUTE,2025-06-06,2025-06-24,LOST
DSP0000007136,TXN0002019944,AMOUNT_INCORRECT,2024-06-01,2024-06-14,LOST
DSP0000007137,TXN0002020095,FRAUD_SUSPECTED,2024-11-28,2025-01-20,LOST
DSP0000007138,TXN0002020129,MERCHANT_DISPUTE,2024-12-20,2025-02-24,WON
DSP0000007139,TXN0002020492,AMOUNT_INCORRECT,2026-02-26,2026-03-19,WON
DSP0000007140,TXN0002020494,FRAUD_SUSPECTED,2026-01-19,,LOST
DSP0000007141,TXN0002020702,FRAUD_SUSPECTED,2023-12-26,2024-02-13,WON
DSP0000007142,TXN0002020890,NOT_RECEIVED,2024-12-07,,WON
DSP0000007143,TXN0002021074,WRONG_BENEFICIARY,2025-03-30,2025-06-03,LOST
DSP0000007144,TXN0002021824,MERCHANT_DISPUTE,2025-12-04,2026-02-10,LOST
DSP0000007145,TXN0002022071,AMOUNT_INCORRECT,2025-01-30,2025-03-15,WON
DSP0000007146,TXN0002022245,DUPLICATE,2023-04-09,2023-06-07,LOST
DSP0000007147,TXN0002022358,DUPLICATE,2023-07-22,2023-10-07,WON
DSP0000007148,TXN0002022386,DUPLICATE,2023-07-26,2023-10-03,LOST
DSP0000007149,TXN0002022765,AMOUNT_INCORRECT,2026-02-07,2026-04-16,WON
DSP0000007150,TXN0002022999,AMOUNT_INCORRECT,2024-05-21,2024-06-12,PARTIAL
DSP0000007151,TXN0002023015,DUPLICATE,2024-06-01,2024-06-11,LOST
DSP0000007152,TXN0002023285,DUPLICATE,2025-09-08,,WON
DSP0000007153,TXN0002023470,MERCHANT_DISPUTE,2023-09-20,2023-11-13,PARTIAL
DSP0000007154,TXN0002023761,NOT_RECEIVED,2025-03-01,2025-04-27,LOST
DSP0000007155,TXN0002024368,FRAUD_SUSPECTED,2024-11-09,2025-01-24,PENDING
DSP0000007156,TXN0002024636,MERCHANT_DISPUTE,2025-10-29,2026-01-15,WON
DSP0000007157,TXN0002024725,AMOUNT_INCORRECT,2025-12-14,,WON
DSP0000007158,TXN0002025288,DUPLICATE,2024-11-18,2025-01-02,LOST
DSP0000007159,TXN0002025511,MERCHANT_DISPUTE,2026-01-18,2026-02-15,WON
DSP0000007160,TXN0002026078,FRAUD_SUSPECTED,2025-04-22,2025-05-07,WON
DSP0000007161,TXN0002026263,FRAUD_SUSPECTED,2026-02-28,2026-03-26,WON
DSP0000007162,TXN0002026706,NOT_RECEIVED,2024-01-14,,LOST
DSP0000007163,TXN0002027137,DUPLICATE,2025-06-20,2025-07-19,PARTIAL
DSP0000007164,TXN0002027264,NOT_RECEIVED,2023-07-15,2023-07-21,WON
DSP0000007165,TXN0002027381,MERCHANT_DISPUTE,2024-01-09,2024-02-13,PENDING
DSP0000007166,TXN0002027546,NOT_RECEIVED,2025-06-28,2025-07-05,WON
DSP0000007167,TXN0002027987,DUPLICATE,2023-05-31,2023-08-21,LOST
DSP0000007168,TXN0002028026,AMOUNT_INCORRECT,2023-05-31,2023-06-21,WON
DSP0000007169,TXN0002028091,MERCHANT_DISPUTE,2023-11-13,2023-12-31,PARTIAL
DSP0000007170,TXN0002028846,FRAUD_SUSPECTED,2025-01-21,2025-01-28,PARTIAL
DSP0000007171,TXN0002028866,AMOUNT_INCORRECT,2025-02-06,2025-03-14,LOST
DSP0000007172,TXN0002028914,FRAUD_SUSPECTED,2025-02-24,2025-04-05,PENDING
DSP0000007173,TXN0002028932,NOT_RECEIVED,2025-04-10,2025-04-24,LOST
DSP0000007174,TXN0002028934,DUPLICATE,2025-02-15,2025-04-18,WON
DSP0000007175,TXN0002029444,NOT_RECEIVED,2025-12-02,2026-01-06,WON
DSP0000007176,TXN0002030099,DUPLICATE,2026-02-11,2026-05-11,LOST
DSP0000007177,TXN0002030365,AMOUNT_INCORRECT,2024-12-02,2025-01-23,WON
DSP0000007178,TXN0002030646,DUPLICATE,2026-03-26,2026-04-28,WON
DSP0000007179,TXN0002030747,FRAUD_SUSPECTED,2023-11-07,2023-12-29,PENDING
DSP0000007180,TXN0002030888,FRAUD_SUSPECTED,2024-01-28,,WON
DSP0000007181,TXN0002031996,NOT_RECEIVED,2024-12-17,2025-02-02,LOST
DSP0000007182,TXN0002032003,NOT_RECEIVED,2025-02-04,2025-04-25,WON
DSP0000007183,TXN0002032016,DUPLICATE,2025-03-08,2025-05-15,LOST
DSP0000007184,TXN0002032273,AMOUNT_INCORRECT,2026-02-19,2026-04-19,PARTIAL
DSP0000007185,TXN0002032412,DUPLICATE,2024-03-31,,PENDING
DSP0000007186,TXN0002032456,DUPLICATE,2024-12-06,,WON
DSP0000007187,TXN0002032654,MERCHANT_DISPUTE,2026-01-27,2026-02-22,WON
DSP0000007188,TXN0002033022,ATM_CASH_NOT_RECEIVED,2025-04-21,2025-04-30,LOST
DSP0000007189,TXN0002033149,NOT_RECEIVED,2025-07-17,2025-07-30,PARTIAL
DSP0000007190,TXN0002034173,AMOUNT_INCORRECT,2023-12-05,2024-02-08,WON
DSP0000007191,TXN0002034205,MERCHANT_DISPUTE,2023-12-08,2023-12-31,WON
DSP0000007192,TXN0002034246,DUPLICATE,2024-06-11,2024-07-08,WON
DSP0000007193,TXN0002034350,AMOUNT_INCORRECT,2025-01-24,2025-03-05,LOST
DSP0000007194,TXN0002034361,NOT_RECEIVED,2025-03-11,2025-03-18,WON
DSP0000007195,TXN0002034414,DUPLICATE,2025-06-01,2025-06-08,WON
DSP0000007196,TXN0002034639,NOT_RECEIVED,2023-05-18,2023-07-17,PENDING
DSP0000007197,TXN0002035088,AMOUNT_INCORRECT,2026-02-02,2026-04-19,WON
DSP0000007198,TXN0002035175,NOT_RECEIVED,2024-09-06,2024-10-22,WON
DSP0000007199,TXN0002035194,NOT_RECEIVED,2024-09-07,2024-11-06,LOST
DSP0000007200,TXN0002035271,AMOUNT_INCORRECT,2024-12-21,2025-02-23,LOST
DSP0000007201,TXN0002035841,DUPLICATE,2023-12-30,,LOST
DSP0000007202,TXN0002035882,AMOUNT_INCORRECT,2024-04-20,2024-05-15,PARTIAL
DSP0000007203,TXN0002035994,MERCHANT_DISPUTE,2025-04-01,2025-06-02,WON
DSP0000007204,TXN0002036286,NOT_RECEIVED,2024-01-22,2024-03-16,LOST
DSP0000007205,TXN0002036573,FRAUD_SUSPECTED,2026-01-17,2026-03-08,WON
DSP0000007206,TXN0002037824,FRAUD_SUSPECTED,2026-01-25,2026-04-06,WON
DSP0000007207,TXN0002037905,DUPLICATE,2026-02-11,2026-04-04,LOST
DSP0000007208,TXN0002038428,FRAUD_SUSPECTED,2025-03-16,2025-05-21,LOST
DSP0000007209,TXN0002038595,NOT_RECEIVED,2023-03-31,2023-04-22,WON
DSP0000007210,TXN0002038959,AMOUNT_INCORRECT,2024-02-08,2024-02-16,WON
DSP0000007211,TXN0002039407,UNAUTHORIZED_TRANSFER,2025-06-24,2025-09-01,WON
DSP0000007212,TXN0002039411,FRAUD_SUSPECTED,2025-08-07,,WON
DSP0000007213,TXN0002039534,FRAUD_SUSPECTED,2025-08-27,2025-11-01,LOST
DSP0000007214,TXN0002039716,FRAUD_SUSPECTED,2024-03-30,,WON
DSP0000007215,TXN0002039797,AMOUNT_INCORRECT,2024-09-08,2024-12-05,WON
DSP0000007216,TXN0002040028,FRAUD_SUSPECTED,2025-12-09,,WON
DSP0000007217,TXN0002040082,FRAUD_SUSPECTED,2023-04-07,2023-05-30,WON
DSP0000007218,TXN0002040167,FRAUD_SUSPECTED,2023-09-24,2023-11-02,WON
DSP0000007219,TXN0002040625,MERCHANT_DISPUTE,2025-06-04,2025-08-01,WON
DSP0000007220,TXN0002040661,DUPLICATE,2025-10-25,,PARTIAL
DSP0000007221,TXN0002040687,NOT_RECEIVED,2025-10-30,2025-12-20,WON
DSP0000007222,TXN0002040992,WRONG_BENEFICIARY,2024-05-31,2024-07-25,WON
DSP0000007223,TXN0002041750,FRAUD_SUSPECTED,2024-06-02,,PARTIAL
DSP0000007224,TXN0002042050,FRAUD_SUSPECTED,2024-10-11,2024-11-08,WON
DSP0000007225,TXN0002042139,FRAUD_SUSPECTED,2025-09-23,,LOST
DSP0000007226,TXN0002042179,AMOUNT_INCORRECT,2026-03-09,2026-03-22,LOST
DSP0000007227,TXN0002043053,MERCHANT_DISPUTE,2024-03-31,2024-04-27,WON
DSP0000007228,TXN0002043250,AMOUNT_INCORRECT,2025-03-10,2025-04-10,WON
DSP0000007229,TXN0002043912,DUPLICATE,2024-12-01,2025-01-30,WON
DSP0000007230,TXN0002043965,SCAM_SUSPECTED,2025-02-10,2025-03-25,WON
DSP0000007231,TXN0002044111,FRAUD_SUSPECTED,2025-11-30,2026-02-11,WON
DSP0000007232,TXN0002044344,AMOUNT_INCORRECT,2023-05-26,2023-06-20,PENDING
DSP0000007233,TXN0002044633,MERCHANT_DISPUTE,2025-02-05,,WON
DSP0000007234,TXN0002044813,DUPLICATE,2024-02-13,2024-03-17,LOST
DSP0000007235,TXN0002045078,FRAUD_SUSPECTED,2024-10-26,2024-12-11,LOST
DSP0000007236,TXN0002045220,FRAUD_SUSPECTED,2025-03-10,2025-04-04,WON
DSP0000007237,TXN0002045267,NOT_RECEIVED,2025-06-14,2025-07-20,WON
DSP0000007238,TXN0002045706,NOT_RECEIVED,2026-01-18,2026-04-14,WON
DSP0000007239,TXN0002045904,DUPLICATE,2026-01-31,2026-04-04,PENDING
DSP0000007240,TXN0002045922,ATM_CASH_NOT_RECEIVED,2026-01-13,2026-03-20,PARTIAL
DSP0000007241,TXN0002045966,MERCHANT_DISPUTE,2026-02-20,2026-05-02,WON
DSP0000007242,TXN0002046069,MERCHANT_DISPUTE,2025-05-05,2025-08-02,WON
DSP0000007243,TXN0002047007,FRAUD_SUSPECTED,2023-09-03,2023-10-29,PENDING
DSP0000007244,TXN0002047199,FRAUD_SUSPECTED,2024-08-05,2024-11-01,PENDING
DSP0000007245,TXN0002047369,NOT_RECEIVED,2025-04-09,2025-04-15,WON
DSP0000007246,TXN0002047935,DUPLICATE,2024-09-27,2024-12-02,WON
DSP0000007247,TXN0002048131,DUPLICATE,2025-03-01,2025-05-13,WON
DSP0000007248,TXN0002048359,NOT_RECEIVED,2023-05-15,2023-08-05,WON
DSP0000007249,TXN0002048985,AMOUNT_INCORRECT,2025-10-22,,WON
DSP0000007250,TXN0002049333,NOT_RECEIVED,2026-02-16,2026-04-04,WON
DSP0000007251,TXN0002049343,AMOUNT_INCORRECT,2026-02-09,2026-04-19,LOST
DSP0000007252,TXN0002049424,NOT_RECEIVED,2025-09-25,2025-11-16,LOST
DSP0000007253,TXN0002049760,FRAUD_SUSPECTED,2024-05-19,2024-07-06,WON
DSP0000007254,TXN0002050330,AMOUNT_INCORRECT,2024-03-03,2024-05-01,LOST
DSP0000007255,TXN0002050535,MERCHANT_DISPUTE,2025-08-03,2025-09-12,LOST
DSP0000007256,TXN0002050548,MERCHANT_DISPUTE,2025-09-07,,WON
DSP0000007257,TXN0002050602,FRAUD_SUSPECTED,2025-11-11,2025-12-23,WON
DSP0000007258,TXN0002051225,FRAUD_SUSPECTED,2025-03-06,2025-05-21,WON
DSP0000007259,TXN0002051437,MERCHANT_DISPUTE,2026-03-03,2026-04-24,LOST
DSP0000007260,TXN0002051602,AMOUNT_INCORRECT,2023-11-14,,WON
DSP0000007261,TXN0002052172,FRAUD_SUSPECTED,2023-07-26,,WON
DSP0000007262,TXN0002052720,DUPLICATE,2026-01-24,2026-02-03,LOST
DSP0000007263,TXN0002052748,MERCHANT_DISPUTE,2023-01-07,,PARTIAL
DSP0000007264,TXN0002052821,FRAUD_SUSPECTED,2023-06-05,2023-06-25,WON
DSP0000007265,TXN0002053082,MERCHANT_DISPUTE,2025-06-12,2025-06-30,WON
DSP0000007266,TXN0002053157,FRAUD_SUSPECTED,2025-10-28,2025-11-20,PENDING
DSP0000007267,TXN0002053343,NOT_RECEIVED,2025-03-16,,WON
DSP0000007268,TXN0002053654,AMOUNT_INCORRECT,2024-06-13,2024-08-29,PENDING
DSP0000007269,TXN0002054125,NOT_RECEIVED,2026-01-16,2026-02-10,WON
DSP0000007270,TXN0002054383,NOT_RECEIVED,2025-02-05,2025-02-22,WON
DSP0000007271,TXN0002054893,DUPLICATE,2024-03-17,2024-06-06,WON
DSP0000007272,TXN0002055056,MERCHANT_DISPUTE,2025-05-16,2025-07-04,WON
DSP0000007273,TXN0002055211,AMOUNT_INCORRECT,2026-01-06,2026-03-26,WON
DSP0000007274,TXN0002055341,MERCHANT_DISPUTE,2025-03-11,2025-05-22,WON
DSP0000007275,TXN0002055594,DUPLICATE,2025-11-27,2026-01-26,PARTIAL
DSP0000007276,TXN0002056319,FRAUD_SUSPECTED,2024-05-30,2024-07-15,LOST
DSP0000007277,TXN0002057056,DUPLICATE,2023-02-17,2023-03-16,WON
DSP0000007278,TXN0002057225,AMOUNT_INCORRECT,2024-04-28,2024-05-07,PARTIAL
DSP0000007279,TXN0002057344,DUPLICATE,2024-10-21,2024-12-07,LOST
DSP0000007280,TXN0002057472,AMOUNT_INCORRECT,2025-05-29,2025-08-19,WON
DSP0000007281,TXN0002057523,DUPLICATE,2025-10-22,2026-01-15,PARTIAL
DSP0000007282,TXN0002057530,AMOUNT_INCORRECT,2025-11-23,2026-02-10,LOST
DSP0000007283,TXN0002057892,MERCHANT_DISPUTE,2023-08-29,2023-11-16,WON
DSP0000007284,TXN0002057919,AMOUNT_INCORRECT,2023-10-11,2023-11-26,WON
DSP0000007285,TXN0002057995,AMOUNT_INCORRECT,2024-04-08,2024-06-27,WON
DSP0000007286,TXN0002058113,FRAUD_SUSPECTED,2024-08-22,2024-11-16,LOST
DSP0000007287,TXN0002058392,ATM_PARTIAL_DISPENSE,2025-06-17,2025-08-08,WON
DSP0000007288,TXN0002058456,NOT_RECEIVED,2025-10-15,2025-12-03,LOST
DSP0000007289,TXN0002058633,DUPLICATE,2023-06-21,2023-09-07,PENDING
DSP0000007290,TXN0002058822,NOT_RECEIVED,2024-10-11,2024-12-10,WON
DSP0000007291,TXN0002058847,AMOUNT_INCORRECT,2024-09-01,2024-11-12,PENDING
DSP0000007292,TXN0002059001,MERCHANT_DISPUTE,2025-05-04,2025-05-25,WON
DSP0000007293,TXN0002059192,NOT_RECEIVED,2026-02-26,2026-03-03,LOST
DSP0000007294,TXN0002059771,NOT_RECEIVED,2026-02-08,2026-04-28,WON
DSP0000007295,TXN0002060076,AMOUNT_INCORRECT,2024-05-23,2024-07-11,WON
DSP0000007296,TXN0002060261,MERCHANT_DISPUTE,2025-09-19,2025-09-27,WON
DSP0000007297,TXN0002060420,NOT_RECEIVED,2023-05-05,2023-07-15,WON
DSP0000007298,TXN0002060478,DUPLICATE,2023-11-23,2024-02-05,WON
DSP0000007299,TXN0002061551,MERCHANT_DISPUTE,2024-10-07,2024-11-24,LOST
DSP0000007300,TXN0002061566,MERCHANT_DISPUTE,2024-10-09,,WON
DSP0000007301,TXN0002061750,FRAUD_SUSPECTED,2023-03-10,2023-04-12,WON
DSP0000007302,TXN0002061801,WRONG_BENEFICIARY,2023-05-12,2023-08-06,PARTIAL
DSP0000007303,TXN0002062277,AMOUNT_INCORRECT,2023-01-24,2023-02-27,LOST
DSP0000007304,TXN0002062956,DUPLICATE,2025-05-18,2025-07-21,PARTIAL
DSP0000007305,TXN0002063266,NOT_RECEIVED,2025-02-22,2025-04-26,LOST
DSP0000007306,TXN0002063659,ATM_CASH_NOT_RECEIVED,2023-09-11,2023-09-24,LOST
DSP0000007307,TXN0002064077,ATM_PARTIAL_DISPENSE,2026-01-17,2026-01-24,WON
DSP0000007308,TXN0002065093,NOT_RECEIVED,2024-09-02,2024-10-18,PENDING
DSP0000007309,TXN0002065344,DUPLICATE,2025-06-23,2025-08-06,WON
DSP0000007310,TXN0002065508,MERCHANT_DISPUTE,2026-01-05,2026-01-23,LOST
DSP0000007311,TXN0002065533,AMOUNT_INCORRECT,2026-03-26,2026-04-28,WON
DSP0000007312,TXN0002065544,MERCHANT_DISPUTE,2025-01-12,2025-03-02,WON
DSP0000007313,TXN0002066206,DUPLICATE,2024-05-10,2024-07-12,PARTIAL
DSP0000007314,TXN0002066321,FRAUD_SUSPECTED,2024-08-14,2024-10-04,WON
DSP0000007315,TXN0002067077,NOT_RECEIVED,2024-10-17,2024-11-16,LOST
DSP0000007316,TXN0002067406,WRONG_BENEFICIARY,2023-08-06,,PARTIAL
DSP0000007317,TXN0002067731,MERCHANT_DISPUTE,2025-05-19,2025-06-21,WON
DSP0000007318,TXN0002068469,FRAUD_SUSPECTED,2024-09-01,2024-11-22,WON
DSP0000007319,TXN0002069201,AMOUNT_INCORRECT,2023-12-07,2024-02-28,LOST
DSP0000007320,TXN0002069397,NOT_RECEIVED,2024-09-23,2024-11-23,WON
DSP0000007321,TXN0002069779,DUPLICATE,2023-04-08,2023-06-12,LOST
DSP0000007322,TXN0002070457,NOT_RECEIVED,2024-02-14,2024-02-23,WON
DSP0000007323,TXN0002070835,FRAUD_SUSPECTED,2023-04-10,2023-07-09,LOST
DSP0000007324,TXN0002071303,NOT_RECEIVED,2025-07-03,2025-08-27,WON
DSP0000007325,TXN0002071319,DUPLICATE,2025-10-04,2025-11-15,WON
DSP0000007326,TXN0002071663,ATM_PARTIAL_DISPENSE,2024-12-17,,LOST
DSP0000007327,TXN0002071919,MERCHANT_DISPUTE,2023-04-22,2023-07-21,WON
DSP0000007328,TXN0002072079,FRAUD_SUSPECTED,2024-04-16,2024-06-16,LOST
DSP0000007329,TXN0002072536,FRAUD_SUSPECTED,2025-01-23,2025-04-01,PENDING
DSP0000007330,TXN0002072553,FRAUD_SUSPECTED,2025-01-18,2025-02-09,LOST
DSP0000007331,TXN0002072559,AMOUNT_INCORRECT,2025-01-19,2025-03-23,PARTIAL
DSP0000007332,TXN0002072930,MERCHANT_DISPUTE,2025-08-24,2025-11-15,PENDING
DSP0000007333,TXN0002073042,DUPLICATE,2026-02-04,2026-03-17,WON
DSP0000007334,TXN0002073109,NOT_RECEIVED,2023-07-15,2023-09-26,PARTIAL
DSP0000007335,TXN0002073876,MERCHANT_DISPUTE,2023-06-05,,WON
DSP0000007336,TXN0002074111,FRAUD_SUSPECTED,2024-01-21,2024-03-31,WON
DSP0000007337,TXN0002074228,NOT_RECEIVED,2025-05-12,2025-07-04,LOST
DSP0000007338,TXN0002074314,NOT_RECEIVED,2025-12-06,2026-01-04,WON
DSP0000007339,TXN0002074497,NOT_RECEIVED,2025-07-01,2025-08-11,WON
DSP0000007340,TXN0002075003,DUPLICATE,2025-04-28,2025-06-13,PARTIAL
DSP0000007341,TXN0002075319,AMOUNT_INCORRECT,2023-11-01,,WON
DSP0000007342,TXN0002075522,DUPLICATE,2024-07-14,2024-10-02,WON
DSP0000007343,TXN0002075569,DUPLICATE,2024-09-21,2024-11-22,WON
DSP0000007344,TXN0002075605,MERCHANT_DISPUTE,2024-12-21,2024-12-31,LOST
DSP0000007345,TXN0002075619,AMOUNT_INCORRECT,2025-06-25,2025-07-09,WON
DSP0000007346,TXN0002075634,MERCHANT_DISPUTE,2025-07-03,2025-08-02,WON
DSP0000007347,TXN0002076003,MERCHANT_DISPUTE,2024-02-23,2024-05-21,WON
DSP0000007348,TXN0002076039,FRAUD_SUSPECTED,2024-04-30,2024-05-21,WON
DSP0000007349,TXN0002077356,FRAUD_SUSPECTED,2024-02-13,2024-04-10,LOST
DSP0000007350,TXN0002078038,MERCHANT_DISPUTE,2024-07-01,,LOST
DSP0000007351,TXN0002078249,NOT_RECEIVED,2025-07-03,2025-08-06,LOST
DSP0000007352,TXN0002079041,AMOUNT_INCORRECT,2025-08-22,2025-08-30,WON
DSP0000007353,TXN0002079475,DUPLICATE,2025-10-01,2025-11-16,WON
DSP0000007354,TXN0002079918,MERCHANT_DISPUTE,2026-02-23,2026-04-26,WON
DSP0000007355,TXN0002080027,DUPLICATE,2026-03-05,,PARTIAL
DSP0000007356,TXN0002080473,DUPLICATE,2025-04-04,2025-05-05,WON
DSP0000007357,TXN0002080541,FRAUD_SUSPECTED,2025-09-01,2025-09-11,LOST
DSP0000007358,TXN0002081161,SCAM_SUSPECTED,2023-03-18,2023-04-16,LOST
DSP0000007359,TXN0002081571,DUPLICATE,2024-11-10,2024-11-18,LOST
DSP0000007360,TXN0002083134,DUPLICATE,2024-06-19,,LOST
DSP0000007361,TXN0002083172,FRAUD_SUSPECTED,2024-10-18,2024-11-12,LOST
DSP0000007362,TXN0002083550,FRAUD_SUSPECTED,2025-12-23,2026-03-01,WON
DSP0000007363,TXN0002083772,AMOUNT_INCORRECT,2023-12-08,2024-02-19,PARTIAL
DSP0000007364,TXN0002084102,MERCHANT_DISPUTE,2026-03-26,,WON
DSP0000007365,TXN0002085144,DUPLICATE,2024-08-28,2024-09-23,WON
DSP0000007366,TXN0002085198,SCAM_SUSPECTED,2025-07-12,2025-10-02,WON
DSP0000007367,TXN0002085316,FRAUD_SUSPECTED,2026-01-03,2026-01-18,WON
DSP0000007368,TXN0002085436,MERCHANT_DISPUTE,2026-02-27,2026-05-01,WON
DSP0000007369,TXN0002085475,DUPLICATE,2023-02-20,2023-04-05,PENDING
DSP0000007370,TXN0002085746,DUPLICATE,2024-10-15,2024-12-28,WON
DSP0000007371,TXN0002085922,AMOUNT_INCORRECT,2025-07-31,2025-10-01,WON
DSP0000007372,TXN0002086525,FRAUD_SUSPECTED,2023-12-28,2024-03-27,WON
DSP0000007373,TXN0002086664,MERCHANT_DISPUTE,2024-06-29,2024-08-30,LOST
DSP0000007374,TXN0002086887,AMOUNT_INCORRECT,2025-03-25,2025-04-27,WON
DSP0000007375,TXN0002087080,DUPLICATE,2026-02-24,2026-05-20,WON
DSP0000007376,TXN0002087275,DUPLICATE,2024-06-19,2024-08-04,WON
DSP0000007377,TXN0002087330,FRAUD_SUSPECTED,2024-10-28,2024-11-27,WON
DSP0000007378,TXN0002087548,NOT_RECEIVED,2025-06-17,2025-08-03,WON
DSP0000007379,TXN0002087684,DUPLICATE,2023-05-18,2023-07-30,WON
DSP0000007380,TXN0002087946,MERCHANT_DISPUTE,2024-11-21,,WON
DSP0000007381,TXN0002087948,NOT_RECEIVED,2024-10-26,2024-11-12,PENDING
DSP0000007382,TXN0002088606,NOT_RECEIVED,2025-03-21,2025-04-06,LOST
DSP0000007383,TXN0002089750,AMOUNT_INCORRECT,2025-08-31,2025-10-03,LOST
DSP0000007384,TXN0002089862,MERCHANT_DISPUTE,2025-12-22,2026-01-10,WON
DSP0000007385,TXN0002089945,ATM_CASH_NOT_RECEIVED,2023-07-15,2023-08-02,PARTIAL
DSP0000007386,TXN0002089956,AMOUNT_INCORRECT,2023-06-22,2023-08-22,WON
DSP0000007387,TXN0002090028,DUPLICATE,2023-07-11,2023-08-16,LOST
DSP0000007388,TXN0002090684,MERCHANT_DISPUTE,2025-06-05,2025-08-03,LOST
DSP0000007389,TXN0002090998,MERCHANT_DISPUTE,2024-04-09,2024-05-26,WON
DSP0000007390,TXN0002091661,MERCHANT_DISPUTE,2024-09-02,2024-09-26,WON
DSP0000007391,TXN0002091978,FRAUD_SUSPECTED,2024-07-29,2024-08-03,WON
DSP0000007392,TXN0002092493,NOT_RECEIVED,2025-03-03,2025-05-06,LOST
DSP0000007393,TXN0002093296,MERCHANT_DISPUTE,2023-09-05,2023-10-08,WON
DSP0000007394,TXN0002093375,FRAUD_SUSPECTED,2023-09-21,2023-11-26,LOST
DSP0000007395,TXN0002093722,DUPLICATE,2025-08-07,2025-10-31,LOST
DSP0000007396,TXN0002093754,FRAUD_SUSPECTED,2025-11-09,2025-11-23,WON
DSP0000007397,TXN0002093806,NOT_RECEIVED,2023-04-14,2023-05-26,WON
DSP0000007398,TXN0002094083,FRAUD_SUSPECTED,2025-10-15,2025-12-28,LOST
DSP0000007399,TXN0002094120,DUPLICATE,2025-10-30,2025-11-20,WON
DSP0000007400,TXN0002094145,WRONG_BENEFICIARY,2025-12-08,2026-01-09,PARTIAL
DSP0000007401,TXN0002094304,MERCHANT_DISPUTE,2023-11-02,2023-12-20,LOST
DSP0000007402,TXN0002094354,DUPLICATE,2024-01-31,2024-02-26,WON
DSP0000007403,TXN0002094648,FRAUD_SUSPECTED,2025-12-20,2026-01-15,WON
DSP0000007404,TXN0002094843,DUPLICATE,2023-08-12,2023-10-27,PARTIAL
DSP0000007405,TXN0002095144,NOT_RECEIVED,2026-01-03,2026-02-28,LOST
DSP0000007406,TXN0002095821,AMOUNT_INCORRECT,2026-01-07,2026-02-27,WON
DSP0000007407,TXN0002096298,NOT_RECEIVED,2026-03-02,2026-04-20,LOST
DSP0000007408,TXN0002096618,DUPLICATE,2025-04-14,2025-06-23,WON
DSP0000007409,TXN0002096649,AMOUNT_INCORRECT,2025-07-16,,LOST
DSP0000007410,TXN0002096734,NOT_RECEIVED,2025-09-21,2025-09-26,WON
DSP0000007411,TXN0002096876,DUPLICATE,2023-10-07,2024-01-04,LOST
DSP0000007412,TXN0002097182,NOT_RECEIVED,2025-08-09,2025-08-25,WON
DSP0000007413,TXN0002097192,MERCHANT_DISPUTE,2025-10-05,2025-11-23,WON
DSP0000007414,TXN0002097541,NOT_RECEIVED,2024-05-01,2024-07-07,WON
DSP0000007415,TXN0002097594,NOT_RECEIVED,2024-09-16,2024-10-15,LOST
DSP0000007416,TXN0002097932,NOT_RECEIVED,2025-10-25,2026-01-01,WON
