dispute_id,transaction_id,reason,opened_date,resolved_date,outcome
DSP0000006823,TXN0001938282,ATM_CASH_NOT_RECEIVED,2023-04-11,2023-05-24,LOST
DSP0000006824,TXN0001938632,FRAUD_SUSPECTED,2025-03-23,2025-06-15,LOST
DSP0000006825,TXN0001939044,FRAUD_SUSPECTED,2024-04-14,2024-05-31,WON
DSP0000006826,TXN0001939349,FRAUD_SUSPECTED,2025-11-06,2025-11-12,PENDING
DSP0000006827,TXN0001939474,MERCHANT_DISPUTE,2026-02-16,2026-04-29,LOST
DSP0000006828,TXN0001939710,MERCHANT_DISPUTE,2023-12-19,2024-01-19,LOST
DSP0000006829,TXN0001940118,FRAUD_SUSPECTED,2025-07-25,2025-08-16,LOST
DSP0000006830,TXN0001940248,NOT_RECEIVED,2026-03-03,2026-03-16,WON
DSP0000006831,TXN0001940359,SCAM_SUSPECTED,2023-06-11,2023-09-04,WON
DSP0000006832,TXN0001940928,MERCHANT_DISPUTE,2024-03-01,2024-03-26,LOST
DSP0000006833,TXN0001940973,AMOUNT_INCORRECT,2024-07-08,2024-07-30,LOST
DSP0000006834,TXN0001941064,DUPLICATE,2024-10-10,2024-12-30,WON
DSP0000006835,TXN0001941756,NOT_RECEIVED,2023-10-15,2023-12-02,LOST
DSP0000006836,TXN0001941956,NOT_RECEIVED,2024-06-23,2024-08-25,WON
DSP0000006837,TXN0001942209,MERCHANT_DISPUTE,2025-09-30,2025-10-23,WON
DSP0000006838,TXN0001942535,MERCHANT_DISPUTE,2023-08-11,2023-09-06,LOST
DSP0000006839,TXN0001942678,MERCHANT_DISPUTE,2024-03-23,2024-05-01,WON
DSP0000006840,TXN0001943101,DUPLICATE,2026-03-29,,LOST
DSP0000006841,TXN0001943611,AMOUNT_INCORRECT,2025-11-14,2026-01-08,WON
DSP0000006842,TXN0001944038,NOT_RECEIVED,2025-12-16,2026-02-12,WON
DSP0000006843,TXN0001944045,UNAUTHORIZED_TRANSFER,2025-11-18,2025-12-30,WON
DSP0000006844,TXN0001944081,MERCHANT_DISPUTE,2025-12-11,2026-02-26,WON
DSP0000006845,TXN0001944506,UNAUTHORIZED_TRANSFER,2025-07-22,2025-09-29,WON
DSP0000006846,TXN0001944964,AMOUNT_INCORRECT,2025-11-19,2026-02-12,WON
DSP0000006847,TXN0001944978,DUPLICATE,2026-01-12,2026-04-01,LOST
DSP0000006848,TXN0001945037,NOT_RECEIVED,2025-05-25,,WON
DSP0000006849,TXN0001945110,FRAUD_SUSPECTED,2025-07-10,2025-09-18,WON
DSP0000006850,TXN0001946112,FRAUD_SUSPECTED,2025-11-22,2026-02-17,PARTIAL
DSP0000006851,TXN0001946197,FRAUD_SUSPECTED,2025-09-01,2025-11-01,WON
DSP0000006852,TXN0001947882,DUPLICATE,2024-02-20,2024-04-01,PARTIAL
DSP0000006853,TXN0001948044,MERCHANT_DISPUTE,2025-03-26,2025-06-12,LOST
DSP0000006854,TXN0001948046,FRAUD_SUSPECTED,2025-04-01,2025-06-26,WON
DSP0000006855,TXN0001948340,AMOUNT_INCORRECT,2023-04-20,2023-04-26,LOST
DSP0000006856,TXN0001948621,DUPLICATE,2025-10-09,,LOST
DSP0000006857,TXN0001948732,DUPLICATE,2026-02-13,2026-04-23,WON
DSP0000006858,TXN0001948978,MERCHANT_DISPUTE,2024-12-08,2024-12-31,WON
DSP0000006859,TXN0001949138,NOT_RECEIVED,2025-11-18,2025-12-14,LOST
DSP0000006860,TXN0001949172,FRAUD_SUSPECTED,2026-02-08,2026-04-08,LOST
DSP0000006861,TXN0001949198,FRAUD_SUSPECTED,2023-06-01,2023-07-21,WON
DSP0000006862,TXN0001949302,MERCHANT_DISPUTE,2023-12-16,2024-01-02,WON
DSP0000006863,TXN0001949414,NOT_RECEIVED,2024-07-23,2024-08-16,WON
DSP0000006864,TXN0001949455,MERCHANT_DISPUTE,2024-08-03,2024-10-23,PARTIAL
DSP0000006865,TXN0001949731,MERCHANT_DISPUTE,2024-05-26,2024-06-18,PENDING
DSP0000006866,TXN0001950109,DUPLICATE,2025-12-24,2026-02-28,WON
DSP0000006867,TXN0001950875,NOT_RECEIVED,2025-07-15,2025-09-14,LOST
DSP0000006868,TXN0001950886,DUPLICATE,2025-09-01,2025-11-13,LOST
DSP0000006869,TXN0001950921,MERCHANT_DISPUTE,2025-08-23,2025-09-21,PENDING
DSP0000006870,TXN0001951285,UNAUTHORIZED_TRANSFER,2025-10-07,2025-12-18,WON
DSP0000006871,TXN0001951315,AMOUNT_INCORRECT,2025-12-03,2025-12-11,WON
DSP0000006872,TXN0001951395,AMOUNT_INCORRECT,2026-01-13,2026-02-05,LOST
DSP0000006873,TXN0001951596,DUPLICATE,2024-09-21,2024-10-12,WON
DSP0000006874,TXN0001952416,DUPLICATE,2024-05-08,2024-05-23,WON
DSP0000006875,TXN0001952933,DUPLICATE,2025-10-24,2025-12-18,WON
DSP0000006876,TXN0001953081,FRAUD_SUSPECTED,2024-08-09,2024-10-26,WON
DSP0000006877,TXN0001953189,AMOUNT_INCORRECT,2024-11-16,2024-11-29,WON
DSP0000006878,TXN0001953820,FRAUD_SUSPECTED,2024-11-04,2024-12-20,LOST
DSP0000006879,TXN0001953864,NOT_RECEIVED,2025-05-21,2025-07-08,WON
DSP0000006880,TXN0001953889,AMOUNT_INCORRECT,2025-07-15,2025-10-11,LOST
DSP0000006881,TXN0001953952,AMOUNT_INCORRECT,2025-11-05,2025-12-12,LOST
DSP0000006882,TXN0001954196,NOT_RECEIVED,2023-05-09,2023-05-27,WON
DSP0000006883,TXN0001954425,SCAM_SUSPECTED,2024-06-16,,WON
DSP0000006884,TXN0001954569,DUPLICATE,2024-10-10,2024-11-20,WON
DSP0000006885,TXN0001954627,FRAUD_SUSPECTED,2024-09-29,2024-12-09,WON
DSP0000006886,TXN0001954714,AMOUNT_INCORRECT,2025-05-24,2025-08-21,LOST
DSP0000006887,TXN0001955208,FRAUD_SUSPECTED,2024-09-10,2024-11-14,WON
DSP0000006888,TXN0001955409,AMOUNT_INCORRECT,2026-03-07,2026-03-19,PENDING
DSP0000006889,TXN0001955998,DUPLICATE,2023-03-30,,WON
DSP0000006890,TXN0001956064,MERCHANT_DISPUTE,2023-10-28,,WON
DSP0000006891,TXN0001956517,NOT_RECEIVED,2023-07-19,2023-08-26,LOST
DSP0000006892,TXN0001956708,DUPLICATE,2023-12-18,2024-03-06,WON
DSP0000006893,TXN0001956976,MERCHANT_DISPUTE,2025-09-22,2025-09-27,WON
DSP0000006894,TXN0001957060,FRAUD_SUSPECTED,2023-06-30,2023-07-24,WON
DSP0000006895,TXN0001957404,MERCHANT_DISPUTE,2025-09-10,2025-09-29,WON
DSP0000006896,TXN0001957533,AMOUNT_INCORRECT,2023-06-07,2023-09-04,WON
DSP0000006897,TXN0001957761,MERCHANT_DISPUTE,2024-07-01,2024-07-28,LOST
DSP0000006898,TXN0001957970,NOT_RECEIVED,2025-03-25,2025-04-06,PARTIAL
DSP0000006899,TXN0001958046,NOT_RECEIVED,2026-01-16,2026-02-02,PARTIAL
DSP0000006900,TXN0001958170,DUPLICATE,2023-08-30,2023-10-25,PARTIAL
DSP0000006901,TXN0001958633,NOT_RECEIVED,2026-01-04,2026-03-16,WON
DSP0000006902,TXN0001958718,FRAUD_SUSPECTED,2023-07-12,2023-07-20,LOST
DSP0000006903,TXN0001958738,AMOUNT_INCORRECT,2023-11-10,2024-01-04,LOST
DSP0000006904,TXN0001958919,SCAM_SUSPECTED,2024-11-09,2025-01-09,LOST
DSP0000006905,TXN0001959105,NOT_RECEIVED,2025-08-01,2025-10-04,WON
DSP0000006906,TXN0001960032,NOT_RECEIVED,2024-12-04,2025-01-12,LOST
DSP0000006907,TXN0001960399,NOT_RECEIVED,2024-09-03,2024-09-29,WON
DSP0000006908,TXN0001960481,AMOUNT_INCORRECT,2025-03-25,2025-06-17,LOST
DSP0000006909,TXN0001960778,AMOUNT_INCORRECT,2024-10-05,2024-12-13,LOST
DSP0000006910,TXN0001962124,NOT_RECEIVED,2026-01-08,2026-02-01,LOST
DSP0000006911,TXN0001962153,WRONG_BENEFICIARY,2026-03-19,2026-05-11,LOST
DSP0000006912,TXN0001962405,MERCHANT_DISPUTE,2024-03-18,2024-04-06,WON
DSP0000006913,TXN0001962409,FRAUD_SUSPECTED,2024-03-21,2024-05-24,LOST
DSP0000006914,TXN0001962597,NOT_RECEIVED,2025-03-21,2025-04-15,LOST
DSP0000006915,TXN0001963061,DUPLICATE,2024-05-10,2024-07-25,WON
DSP0000006916,TXN0001963549,MERCHANT_DISPUTE,2023-02-09,2023-02-26,WON
DSP0000006917,TXN0001963602,DUPLICATE,2023-06-01,2023-07-29,WON
DSP0000006918,TXN0001963638,WRONG_BENEFICIARY,2023-07-22,2023-09-18,WON
DSP0000006919,TXN0001964308,UNAUTHORIZED_TRANSFER,2025-08-19,,PARTIAL
DSP0000006920,TXN0001964635,DUPLICATE,2023-08-05,2023-09-12,PARTIAL
DSP0000006921,TXN0001964891,FRAUD_SUSPECTED,2024-06-30,2024-07-24,LOST
DSP0000006922,TXN0001965042,DUPLICATE,2025-03-13,2025-03-31,LOST
DSP0000006923,TXN0001965431,MERCHANT_DISPUTE,2025-05-10,2025-07-24,WON
DSP0000006924,TXN0001966258,AMOUNT_INCORRECT,2023-06-26,,LOST
DSP0000006925,TXN0001966487,AMOUNT_INCORRECT,2024-04-10,2024-05-21,WON
DSP0000006926,TXN0001966610,DUPLICATE,2025-06-22,2025-07-17,WON
DSP0000006927,TXN0001966748,NOT_RECEIVED,2025-12-18,2026-01-17,WON
DSP0000006928,TXN0001967116,NOT_RECEIVED,2024-04-18,2024-05-10,WON
DSP0000006929,TXN0001967385,FRAUD_SUSPECTED,2026-03-11,2026-04-04,WON
DSP0000006930,TXN0001967503,ATM_PARTIAL_DISPENSE,2023-08-20,2023-10-29,WON
DSP0000006931,TXN0001968065,FRAUD_SUSPECTED,2023-02-01,2023-04-16,LOST
DSP0000006932,TXN0001968328,MERCHANT_DISPUTE,2024-06-13,2024-06-27,PARTIAL
DSP0000006933,TXN0001968666,DUPLICATE,2026-04-03,2026-05-30,WON
DSP0000006934,TXN0001969537,NOT_RECEIVED,2025-11-27,2026-01-10,WON
DSP0000006935,TXN0001969551,DUPLICATE,2026-02-17,2026-03-13,PARTIAL
DSP0000006936,TXN0001969660,MERCHANT_DISPUTE,2023-02-21,2023-05-08,WON
DSP0000006937,TXN0001969723,FRAUD_SUSPECTED,2023-10-18,2024-01-08,WON
DSP0000006938,TXN0001970150,MERCHANT_DISPUTE,2023-05-23,2023-08-21,WON
DSP0000006939,TXN0001970887,NOT_RECEIVED,2024-11-13,2024-12-14,WON
DSP0000006940,TXN0001971375,FRAUD_SUSPECTED,2025-04-08,2025-06-12,WON
DSP0000006941,TXN0001971478,DUPLICATE,2025-12-19,2026-01-07,PENDING
DSP0000006942,TXN0001971568,NOT_RECEIVED,2023-09-04,,WON
DSP0000006943,TXN0001971790,MERCHANT_DISPUTE,2024-05-08,2024-07-01,WON
DSP0000006944,TXN0001972661,FRAUD_SUSPECTED,2025-10-29,2025-11-28,WON
DSP0000006945,TXN0001972795,NOT_RECEIVED,2024-04-14,2024-04-24,WON
DSP0000006946,TXN0001973445,MERCHANT_DISPUTE,2025-02-08,2025-04-11,LOST
DSP0000006947,TXN0001973774,DUPLICATE,2025-09-25,2025-11-20,WON
DSP0000006948,TXN0001974741,NOT_RECEIVED,2023-04-19,2023-05-01,WON
DSP0000006949,TXN0001975100,DUPLICATE,2024-11-23,2025-01-21,LOST
DSP0000006950,TXN0001975342,AMOUNT_INCORRECT,2025-01-09,2025-02-25,WON
DSP0000006951,TXN0001975824,NOT_RECEIVED,2024-04-19,2024-05-17,WON
DSP0000006952,TXN0001975899,NOT_RECEIVED,2024-09-23,2024-12-05,LOST
DSP0000006953,TXN0001976077,NOT_RECEIVED,2026-03-19,2026-04-01,LOST
DSP0000006954,TXN0001976082,MERCHANT_DISPUTE,2026-04-09,2026-04-20,PARTIAL
DSP0000006955,TXN0001976183,NOT_RECEIVED,2024-08-24,,WON
DSP0000006956,TXN0001976411,AMOUNT_INCORRECT,2025-12-11,2025-12-17,WON
DSP0000006957,TXN0001976444,DUPLICATE,2026-02-20,,WON
DSP0000006958,TXN0001976520,MERCHANT_DISPUTE,2024-11-21,2024-12-24,LOST
DSP0000006959,TXN0001976727,UNAUTHORIZED_TRANSFER,2025-11-02,2025-12-05,WON
DSP0000006960,TXN0001977089,MERCHANT_DISPUTE,2026-02-18,,PARTIAL
DSP0000006961,TXN0001977302,MERCHANT_DISPUTE,2024-05-14,2024-06-07,WON
DSP0000006962,TXN0001977483,MERCHANT_DISPUTE,2025-04-14,2025-06-07,WON
DSP0000006963,TXN0001977812,MERCHANT_DISPUTE,2023-07-27,2023-08-20,PARTIAL
DSP0000006964,TXN0001978027,NOT_RECEIVED,2024-09-15,2024-10-05,WON
DSP0000006965,TXN0001978176,DUPLICATE,2026-03-12,2026-03-24,WON
DSP0000006966,TXN0001978356,DUPLICATE,2025-02-28,2025-04-28,LOST
DSP0000006967,TXN0001978549,DUPLICATE,2025-07-30,2025-08-27,WON
DSP0000006968,TXN0001978608,DUPLICATE,2026-01-19,2026-01-31,WON
DSP0000006969,TXN0001978615,NOT_RECEIVED,2025-12-21,2026-02-24,LOST
DSP0000006970,TXN0001978771,NOT_RECEIVED,2025-04-06,2025-06-07,WON
DSP0000006971,TXN0001979019,AMOUNT_INCORRECT,2023-04-30,2023-06-16,WON
DSP0000006972,TXN0001979858,AMOUNT_INCORRECT,2025-07-09,2025-08-23,WON
DSP0000006973,TXN0001979915,DUPLICATE,2026-02-04,2026-03-14,PARTIAL
DSP0000006974,TXN0001980238,FRAUD_SUSPECTED,2026-03-03,2026-03-27,WON
DSP0000006975,TXN0001980699,DUPLICATE,2024-06-28,2024-07-03,WON
DSP0000006976,TXN0001980888,DUPLICATE,2025-07-13,,PENDING
DSP0000006977,TXN0001981043,NOT_RECEIVED,2026-01-24,2026-02-12,PARTIAL
DSP0000006978,TXN0001981293,AMOUNT_INCORRECT,2023-09-21,2023-10-30,WON
DSP0000006979,TXN0001981439,MERCHANT_DISPUTE,2024-05-13,2024-07-20,PENDING
DSP0000006980,TXN0001981507,MERCHANT_DISPUTE,2024-10-02,2024-11-29,LOST
DSP0000006981,TXN0001982107,AMOUNT_INCORRECT,2023-09-03,2023-11-08,WON
DSP0000006982,TXN0001982277,AMOUNT_INCORRECT,2024-06-10,2024-08-23,WON
DSP0000006983,TXN0001982628,MERCHANT_DISPUTE,2023-04-23,2023-06-11,WON
DSP0000006984,TXN0001983006,AMOUNT_INCORRECT,2025-07-11,,WON
DSP0000006985,TXN0001983065,FRAUD_SUSPECTED,2025-12-06,2026-02-28,WON
DSP0000006986,TXN0001983073,NOT_RECEIVED,2026-01-08,2026-03-19,PENDING
DSP0000006987,TXN0001983382,DUPLICATE,2026-01-01,2026-02-12,LOST
DSP0000006988,TXN0001983471,NOT_RECEIVED,2026-01-16,2026-01-28,WON
DSP0000006989,TXN0001983477,DUPLICATE,2026-01-01,2026-01-21,PENDING
DSP0000006990,TXN0001983534,MERCHANT_DISPUTE,2026-02-15,2026-03-01,WON
DSP0000006991,TXN0001983621,AMOUNT_INCORRECT,2023-02-20,,WON
DSP0000006992,TXN0001983689,NOT_RECEIVED,2023-03-17,2023-04-21,LOST
DSP0000006993,TXN0001983780,NOT_RECEIVED,2023-06-30,,LOST
DSP0000006994,TXN0001983802,MERCHANT_DISPUTE,2023-10-18,2023-11-01,LOST
DSP0000006995,TXN0001983819,AMOUNT_INCORRECT,2023-10-17,2024-01-13,WON
DSP0000006996,TXN0001983901,MERCHANT_DISPUTE,2024-07-03,2024-07-24,LOST
DSP0000006997,TXN0001984173,AMOUNT_INCORRECT,2026-02-02,2026-04-08,LOST
DSP0000006998,TXN0001984216,FRAUD_SUSPECTED,2023-04-23,2023-06-24,LOST
DSP0000006999,TXN0001984231,MERCHANT_DISPUTE,2023-05-26,2023-08-07,WON
DSP0000007000,TXN0001984365,DUPLICATE,2024-02-05,2024-03-23,WON
DSP0000007001,TXN0001984763,DUPLICATE,2025-08-06,2025-08-11,PARTIAL
DSP0000007002,TXN0001984944,NOT_RECEIVED,2023-08-24,2023-09-23,WON
DSP0000007003,TXN0001985265,MERCHANT_DISPUTE,2025-09-18,2025-12-17,LOST
DSP0000007004,TXN0001985439,DUPLICATE,2024-11-30,2025-01-13,LOST
DSP0000007005,TXN0001985600,UNAUTHORIZED_TRANSFER,2025-10-26,2025-12-08,WON
DSP0000007006,TXN0001986283,FRAUD_SUSPECTED,2023-12-12,2024-02-13,WON
DSP0000007007,TXN0001986315,AMOUNT_INCORRECT,2024-01-17,2024-03-15,LOST
DSP0000007008,TXN0001986422,DUPLICATE,2024-06-17,,LOST
DSP0000007009,TXN0001987067,AMOUNT_INCORRECT,2025-03-16,2025-05-03,WON
DSP0000007010,TXN0001987212,NOT_RECEIVED,2025-11-09,2026-01-19,PARTIAL
DSP0000007011,TXN0001987698,MERCHANT_DISPUTE,2025-02-11,2025-02-27,WON
DSP0000007012,TXN0001987752,MERCHANT_DISPUTE,2025-03-21,2025-04-02,LOST
DSP0000007013,TXN0001988890,AMOUNT_INCORRECT,2025-03-03,2025-05-24,PENDING
DSP0000007014,TXN0001988921,DUPLICATE,2025-04-07,2025-07-05,WON
DSP0000007015,TXN0001989985,NOT_RECEIVED,2024-04-24,2024-07-10,WON
DSP0000007016,TXN0001990063,FRAUD_SUSPECTED,2024-07-02,2024-09-11,WON
DSP0000007017,TXN0001990500,DUPLICATE,2023-07-04,2023-08-11,WON
DSP0000007018,TXN0001990654,DUPLICATE,2024-05-20,2024-06-20,LOST
DSP0000007019,TXN0001990819,AMOUNT_INCORRECT,2024-12-17,2025-01-15,WON
DSP0000007020,TXN0001992139,AMOUNT_INCORRECT,2024-06-07,2024-07-30,LOST
DSP0000007021,TXN0001992231,NOT_RECEIVED,2024-12-29,2025-01-18,PENDING
DSP0000007022,TXN0001992272,NOT_RECEIVED,2025-05-07,2025-07-05,WON
DSP0000007023,TXN0001993154,NOT_RECEIVED,2024-11-30,2025-01-31,LOST
DSP0000007024,TXN0001993712,AMOUNT_INCORRECT,2024-05-30,2024-08-05,LOST
DSP0000007025,TXN0001994128,FRAUD_SUSPECTED,2025-10-19,2025-11-21,WON
DSP0000007026,TXN0001994130,MERCHANT_DISPUTE,2025-10-27,2025-12-12,LOST
DSP0000007027,TXN0001994720,FRAUD_SUSPECTED,2025-09-15,2025-11-28,WON
DSP0000007028,TXN0001994800,MERCHANT_DISPUTE,2025-07-18,,PARTIAL
DSP0000007029,TXN0001995030,MERCHANT_DISPUTE,2023-05-12,2023-05-24,WON
DSP0000007030,TXN0001996057,UNAUTHORIZED_TRANSFER,2025-02-11,2025-02-22,PARTIAL
DSP0000007031,TXN0001996708,FRAUD_SUSPECTED,2025-09-24,,WON
DSP0000007032,TXN0001997117,NOT_RECEIVED,2024-05-21,2024-08-05,LOST
DSP0000007033,TXN0001997187,FRAUD_SUSPECTED,2024-08-25,2024-09-03,WON
DSP0000007034,TXN0001997430,FRAUD_SUSPECTED,2025-12-01,2025-12-10,WON
DSP0000007035,TXN0001997620,DUPLICATE,2023-03-16,2023-03-22,WON
DSP0000007036,TXN0001997974,DUPLICATE,2024-02-06,2024-02-21,WON
DSP0000007037,TXN0001998024,FRAUD_SUSPECTED,2024-05-31,2024-07-16,LOST
DSP0000007038,TXN0001998040,NOT_RECEIVED,2024-07-04,2024-07-15,WON
DSP0000007039,TXN0001998191,NOT_RECEIVED,2025-08-11,2025-10-27,WON
DSP0000007040,TXN0001998204,FRAUD_SUSPECTED,2025-09-11,2025-10-27,LOST
DSP0000007041,TXN0001998730,FRAUD_SUSPECTED,2025-03-30,2025-06-24,WON
DSP0000007042,TXN0001998984,FRAUD_SUSPECTED,2025-11-22,2025-12-02,WON
DSP0000007043,TXN0001999060,DUPLICATE,2024-09-26,2024-11-17,WON
DSP0000007044,TXN0001999068,AMOUNT_INCORRECT,2024-08-30,2024-10-16,WON
DSP0000007045,TXN0001999234,MERCHANT_DISPUTE,2025-10-26,2025-11-17,LOST
DSP0000007046,TXN0001999316,MERCHANT_DISPUTE,2026-02-21,2026-03-12,WON
DSP0000007047,TXN0001999645,DUPLICATE,2025-12-06,2026-01-19,WON
DSP0000007048,TXN0002000300,NOT_RECEIVED,2024-11-29,2024-12-20,WON
DSP0000007049,TXN0002000311,DUPLICATE,2024-10-29,2025-01-02,WON
DSP0000007050,TXN0002000339,NOT_RECEIVED,2024-11-24,,WON
DSP0000007051,TXN0002000514,FRAUD_SUSPECTED,2025-03-29,,WON
DSP0000007052,TXN0002000782,UNAUTHORIZED_TRANSFER,2023-09-18,2023-11-24,LOST
DSP0000007053,TXN0002000927,FRAUD_SUSPECTED,2024-04-02,2024-05-17,WON
DSP0000007054,TXN0002001475,AMOUNT_INCORRECT,2023-01-21,2023-03-17,WON
DSP0000007055,TXN0002001858,AMOUNT_INCORRECT,2025-05-07,2025-06-13,LOST
DSP0000007056,TXN0002001888,AMOUNT_INCORRECT,2025-06-13,2025-08-06,PARTIAL
DSP0000007057,TXN0002001950,FRAUD_SUSPECTED,2025-10-02,2025-12-28,WON
DSP0000007058,TXN0002002731,DUPLICATE,2025-05-11,2025-05-17,LOST
DSP0000007059,TXN0002002806,MERCHANT_DISPUTE,2025-10-14,2025-11-10,PARTIAL
DSP0000007060,TXN0002003343,NOT_RECEIVED,2026-01-24,2026-04-01,WON
DSP0000007061,TXN0002004098,NOT_RECEIVED,2025-06-19,2025-08-18,LOST
DSP0000007062,TXN0002004442,FRAUD_SUSPECTED,2025-10-13,2025-12-30,WON
DSP0000007063,TXN0002004690,DUPLICATE,2024-02-11,2024-04-06,WON
DSP0000007064,TXN0002004710,SCAM_SUSPECTED,2024-03-16,2024-05-04,LOST
DSP0000007065,TXN0002004931,DUPLICATE,2025-09-19,2025-12-08,LOST
DSP0000007066,TXN0002004999,FRAUD_SUSPECTED,2025-10-16,2025-12-19,PARTIAL
DSP0000007067,TXN0002005108,NOT_RECEIVED,2023-07-05,2023-07-24,LOST
DSP0000007068,TXN0002005174,MERCHANT_DISPUTE,2024-02-22,2024-04-23,LOST
DSP0000007069,TXN0002005363,FRAUD_SUSPECTED,2024-10-25,,LOST
DSP0000007070,TXN0002005967,AMOUNT_INCORRECT,2026-03-20,2026-06-02,WON
DSP0000007071,TXN0002006221,DUPLICATE,2024-04-25,2024-07-17,WON
DSP0000007072,TXN0002006652,NOT_RECEIVED,2023-08-28,,LOST
DSP0000007073,TXN0002006739,MERCHANT_DISPUTE,2024-01-20,2024-03-09,LOST
DSP0000007074,TXN0002007067,AMOUNT_INCORRECT,2025-06-19,2025-09-12,WON
DSP0000007075,TXN0002007130,NOT_RECEIVED,2025-10-17,2025-12-14,WON
DSP0000007076,TXN0002007331,NOT_RECEIVED,2024-03-28,2024-06-03,WON
DSP0000007077,TXN0002007913,AMOUNT_INCORRECT,2025-11-29,2026-01-10,PARTIAL
DSP0000007078,TXN0002008100,FRAUD_SUSPECTED,2023-06-05,,WON
DSP0000007079,TXN0002008467,DUPLICATE,2025-10-07,2025-12-10,WON
DSP0000007080,TXN0002008743,AMOUNT_INCORRECT,2023-07-10,2023-07-31,LOST
DSP0000007081,TXN0002008850,DUPLICATE,2024-02-18,2024-04-02,LOST
DSP0000007082,TXN0002009526,DUPLICATE,2025-12-20,2026-03-09,PENDING
DSP0000007083,TXN0002009755,WRONG_BENEFICIARY,2024-01-29,2024-04-09,WON
DSP0000007084,TXN0002010553,NOT_RECEIVED,2025-03-02,2025-04-12,PARTIAL
DSP0000007085,TXN0002010628,FRAUD_SUSPECTED,2025-04-03,2025-07-02,WON
DSP0000007086,TXN0002010993,FRAUD_SUSPECTED,2025-03-13,2025-03-29,WON
DSP0000007087,TXN0002011428,FRAUD_SUSPECTED,2026-02-08,2026-02-22,WON
DSP0000007088,TXN0002011502,DUPLICATE,2024-03-26,2024-04-18,WON
DSP0000007089,TXN0002011530,WRONG_BENEFICIARY,2024-04-27,2024-05-09,LOST
DSP0000007090,TXN0002011905,NOT_RECEIVED,2024-04-11,2024-04-28,WON
DSP0000007091,TXN0002012272,UNAUTHORIZED_TRANSFER,2025-06-27,2025-08-01,LOST
DSP0000007092,TXN0002012786,MERCHANT_DISPUTE,2025-03-23,2025-05-27,LOST
DSP0000007093,TXN0002012860,MERCHANT_DISPUTE,2025-08-02,2025-08-14,WON
DSP0000007094,TXN0002013197,NOT_RECEIVED,2024-03-27,2024-06-16,WON
DSP0000007095,TXN0002013753,FRAUD_SUSPECTED,2025-04-08,2025-04-21,WON
DSP0000007096,TXN0002013754,DUPLICATE,2025-02-23,2025-04-19,PENDING
DSP0000007097,TXN0002014172,AMOUNT_INCORRECT,2024-09-12,2024-11-04,PARTIAL
DSP0000007098,TXN0002015000,NOT_RECEIVED,2023-04-13,2023-06-01,LOST
DSP0000007099,TXN0002015142,AMOUNT_INCORRECT,2023-09-12,2023-10-15,WON
DSP0000007100,TXN0002015348,MERCHANT_DISPUTE,2024-06-27,2024-09-02,WON
DSP0000007101,TXN0002015428,AMOUNT_INCORRECT,2024-07-23,2024-08-08,LOST
DSP0000007102,TXN0002015442,NOT_RECEIVED,2024-08-20,2024-10-20,WON
DSP0000007103,TXN0002015469,DUPLICATE,2025-01-18,2025-03-26,PENDING
DSP0000007104,TXN0002015603,ATM_PARTIAL_DISPENSE,2025-10-31,2025-12-27,WON
DSP0000007105,TXN0002015652,MERCHANT_DISPUTE,2025-10-29,2025-11-08,LOST
DSP0000007106,TXN0002015823,DUPLICATE,2024-10-05,2024-11-03,WON
DSP0000007107,TXN0002015871,FRAUD_SUSPECTED,2024-11-22,2025-01-28,WON
DSP0000007108,TXN0002016200,AMOUNT_INCORRECT,2025-01-26,2025-04-04,WON
DSP0000007109,TXN0002016466,AMOUNT_INCORRECT,2023-04-10,2023-05-07,PENDING
DSP0000007110,TXN0002016517,MERCHANT_DISPUTE,2023-04-07,2023-06-04,LOST
DSP0000007111,TXN0002016792,UNAUTHORIZED_TRANSFER,2024-06-28,2024-07-19,LOST
DSP0000007112,TXN0002016801,AMOUNT_INCORRECT,2024-07-14,2024-09-10,LOST
DSP0000007113,TXN0002017221,NOT_RECEIVED,2024-02-23,2024-04-23,LOST
DSP0000007114,TXN0002017331,AMOUNT_INCORRECT,2024-06-11,2024-09-01,WON
DSP0000007115,TXN0002018431,AMOUNT_INCORRECT,2026-03-11,2026-06-05,LOST
DSP0000007116,TXN0002018849,FRAUD_SUSPECTED,2024-11-13,2025-02-10,WON
DSP0000007117,TXN0002018939,FRAUD_SUSPECTED,2025-10-06,2025-11-07,WON
DSP0000007118,TXN0002019688,MERCHANT_DISPUTE,2025-11-17,2026-01-25,PARTIAL
DSP0000007119,TXN0002019923,NOT_RECEIVED,2025-06-05,2025-07-24,WON
DSP0000007120,TXN0002020253,FRAUD_SUSPECTED,2023-09-27,2023-10-04,WON
DSP0000007121,TXN0002020414,AMOUNT_INCORRECT,2024-03-18,,WON
DSP0000007122,TXN0002020540,SCAM_SUSPECTED,2024-10-15,2025-01-09,LOST
DSP0000007123,TXN0002020601,AMOUNT_INCORRECT,2025-01-13,2025-02-10,LOST
DSP0000007124,TXN0002020627,AMOUNT_INCORRECT,2025-01-24,2025-02-13,WON
DSP0000007125,TXN0002020761,MERCHANT_DISPUTE,2025-06-04,2025-07-21,WON
DSP0000007126,TXN0002021248,DUPLICATE,2024-06-17,2024-06-30,WON
DSP0000007127,TXN0002021349,MERCHANT_DISPUTE,2024-10-27,2024-12-01,LOST
DSP0000007128,TXN0002021458,FRAUD_SUSPECTED,2025-05-02,2025-06-18,WON
